budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,Character Name,Lead actor,Director,release_year,return,release_day
2700000.0,268618,Vonarstræti,1.658231,2014-05-16,0.0,Life in a Fishbowl,7.6,6.0,,['Drama'],Axman Productions,The Icelandic Filmcompany,Harmonica Films,Eik,Hera Hilmar,Baldvin Zophoníasson,2014,0.0,viernes
0.0,341491,Tár úr steini,0.07586,1995-09-15,0.0,Tears of Stone,5.0,1.0,,['Drama'],Peter Rommel Productions,Tónabíó,,Herr Riethof,Heinz Bennent,Hilmar Oddsson,1995,0.0,viernes
0.0,341490,Svo á jörðu sem á himni,0.035294,1992-08-29,0.0,As in Heaven,7.0,1.0,,"['History', 'Drama']",Nordisk Film,Finnish Film Foundation,Svenska Filminstitutet (SFI),Mother,Tinna Gunnlaugsdóttir,Kristín Jóhannesdóttir,1992,0.0,sã¡bado
0.0,91041,Havet stiger,1.1e-05,1990-12-26,0.0,High Tide,0.0,0.0,,,,,,Heiki,Gard B. Eidsvold,Oddvar Einarson,1990,0.0,miã©rcoles
0.0,250974,Det er meg du vil ha,0.1906,2014-06-13,0.0,I'm the One You Want,7.5,2.0,,,Motlys,,,,Andrea Bræin Hovig,Dag Johan Haugerud,2014,0.0,viernes
0.0,280583,Violent,0.056694,2014-07-06,0.0,Violent,6.0,1.0,,['Drama'],Media Darling,,,Dagny,Dagny Backer Johnsen,Andrew Huculiak,2014,0.0,domingo
0.0,69471,Lezione ventuno,0.750919,2008-01-01,0.0,Lecture 21,6.0,4.0,,"['Fantasy', 'History']",,,,,John Hurt,Alessandro Baricco,2008,0.0,martes
0.0,39301,מישהו לרוץ איתו,0.289787,2006-07-13,0.0,Someone to Run With,8.5,2.0,,"['Adventure', 'Drama']",,,,Tamar,Bar Belfer,Oded Davidoff,2006,0.0,jueves
3500000.0,107775,Kompani Orheim,1.03949,2012-03-02,0.0,The Orheim Company,6.3,8.0,,['Drama'],Motlys,Motlys Film- og TV-produksjon,,Jarle Klepp,Rolf Kristian Larsen,Arild Andresen,2012,0.0,viernes
0.0,17575,Bare skyer beveger stjernene,0.27034,1998-08-24,0.0,Only Clouds Move the Stars,7.8,4.0,,"['Family', 'Drama']",Filmkameratene A/S,Norsk Film,,Maria,Thea Sofie Rusten,Torun Lian,1998,0.0,lunes
0.0,198783,Den røde kappe,0.552539,1967-01-16,0.0,Hagbard and Signe,5.0,3.0,,"['History', 'Drama']",ASA Film,Edda Film (II),Movie Art of Europe,Hagbard,Oleg Vidov,Gabriel Axel,1967,0.0,lunes
0.0,55154,Den siste Fleksnes,0.373596,1974-11-04,0.0,Den siste Fleksnes,6.5,2.0,,"['Romance', 'Comedy']",,,,Marve Fleksnes,Rolv Wesenlund,Bo Hermansson,1974,0.0,lunes
0.0,33340,Engelen,0.06017,2009-10-02,0.0,The Angel,5.0,1.0,,"['Drama', 'Foreign']",,,,,Lena Endre,Margreth Olin,2009,0.0,viernes
0.0,64116,Himmelfall,0.225225,2002-10-18,0.0,Falling Sky,5.5,2.0,,"['Drama', 'Comedy']",,,,Reidar,Kristoffer Joner,Gunnar Vikene,2002,0.0,viernes
0.0,388468,Grand Hotel,1.930659,2016-04-08,0.0,Grand Hotel,3.9,5.0,,"['Comedy', 'Drama']",4 1/2 Film,,,Axel Farstad,Atle Antonsen,Arild Fröhlich,2016,0.0,viernes
0.0,87654,Døden er et kjærtegn,0.073742,1949-08-29,0.0,Death Is a Caress,6.0,2.0,,"['Romance', 'Drama']",Carlmar Film,,,Erik Hauge,Claus Wiese,Edith Carlmar,1949,0.0,lunes
0.0,336885,Å vende tilbake,0.181902,2015-02-27,0.0,Returning Home,6.0,2.0,,"['Family', 'Drama']",FilmBros,,,Einar,Ingar Helge Gimle,Henrik Martin Dahlsbakken,2015,0.0,viernes
0.0,373757,Beyond Sleep,0.407649,2016-01-27,0.0,Beyond Sleep,6.5,2.0,,['Drama'],,,,Alfred,Reinout Scholten van Aschat,Boudewijn Koole,2016,0.0,miã©rcoles
0.0,285165,Beatles,0.435339,2014-08-29,0.0,Beatles,7.0,3.0,,['Drama'],Storm Rosenberg,,,Kim,Louis Williams,Peter Flinth,2014,0.0,viernes
4750000.0,348675,Der kommer en dag,2.18891,2016-04-21,0.0,The Day Will Come,8.2,15.0,,['Drama'],Zentropa Entertainments,,,Forstander Frederik Heck,Lars Mikkelsen,Jesper W. Nielsen,2016,0.0,jueves
0.0,11392,Olsen-banden ser rødt,1.799557,1976-10-01,0.0,The Olsen Gang Sees Red,7.7,14.0,The Olsen Gang Collection,"['Family', 'Comedy', 'Crime']",Nordisk Film,,,Egon Olsen,Ove Sprogøe,Erik Balling,1976,0.0,viernes
0.0,57911,Harry og kammertjeneren,0.263102,1961-09-07,0.0,Harry and the Butler,8.0,3.0,,"['Family', 'Comedy']",Bent Christensen Filmproduktion,,,Harry Adamsen,Osvald Helmuth,Bent Christensen,1961,0.0,jueves
0.0,342695,Cannibal Fog,0.029662,2015-04-11,0.0,Cannibal Fog,0.0,0.0,,"['Horror', 'Comedy']",Dino Publishing JW,,,Albin Gulbrandt,Malte Aronsson,Jonas Wolcher,2015,0.0,sã¡bado
0.0,16039,Zappa,1.514292,1983-03-04,0.0,Zappa,7.3,14.0,,['Drama'],Per Holst Filmproduktion,,,Bjørn,Adam Tønsberg,Bille August,1983,0.0,viernes
0.0,20661,"Tro, håb og kærlighed",1.491174,1984-12-26,0.0,Twist and Shout,6.4,8.0,,"['Comedy', 'Drama']",Per Holst Filmproduktion,Palle Fogtdal A/S,,Bjørn,Adam Tønsberg,Bille August,1984,0.0,miã©rcoles
0.0,335582,Gudsforladt,0.159817,2015-05-28,0.0,A God Without a Universe,4.0,1.0,,"['Horror', 'Drama']",Hellbound Productions,Black Frame Cinema,,Anders,Johannes Nymark,Kasper Juhl,2015,0.0,jueves
0.0,11390,Olsen-banden i Jylland,0.730663,1971-10-08,0.0,The Olsen Gang in Jutland,7.3,10.0,The Olsen Gang Collection,"['Family', 'Comedy', 'Crime']",Nordisk Film,,,Egon Olsen,Ove Sprogøe,Erik Balling,1971,0.0,viernes
0.0,76312,Mig og Charly,0.720125,1978-03-19,0.0,Me and Charly,7.4,5.0,,['Drama'],Steen Herdel Filmproduktion ApS,,,Charly,Allan Olsen,Henning Kristiansen,1978,0.0,domingo
0.0,155714,Barbara,0.15112,1997-10-02,0.0,Barbara,5.5,4.0,,"['Romance', 'Drama']",Per Holst Film,,,Barbara,Anneke von der Lippe,Nils Malmros,1997,0.0,jueves
0.0,146184,Bye Bye Blue Bird,0.383597,1999-07-30,0.0,Bye Bye Blue Bird,7.3,3.0,,"['Comedy', 'Drama']",,,,Rannva,Hildigunn Eyðfinsdóttir,Katrin Ottarsdóttir,1999,0.0,viernes
900000.0,80362,Odjuret,0.371581,2011-03-11,0.0,Savage,6.0,2.0,,"['Drama', 'Thriller']",,,,Larry,Rolf Jarl,Martin Jern,2011,0.0,viernes
0.0,324284,Lamb,1.252328,2016-01-08,0.0,Lamb,6.8,21.0,,['Drama'],The Shot Clock,Silent Helicopter,,Tommie,Oona Laurence,Ross Partridge,2016,0.0,viernes
3500000.0,391617,Capitán Kóblic,0.93037,2016-04-14,0.0,Kóblic,6.3,15.0,,"['Drama', 'Thriller']",Instituto Nacional de Cine y Artes Audiovisuales (INCAA),Televisión Federal (Telefe),Pampa Films,Tomás Kóblic,Ricardo Darín,Sebastián Borensztein,2016,0.0,jueves
0.0,37433,迷宮物語,3.143612,1989-04-15,0.0,Neo Tokyo,6.6,12.0,,"['Horror', 'Science Fiction', 'Animation', 'Adventure', 'Fantasy']",Madhouse,Kadokawa Haruki Jimusho,Kadokawa Shoten Publishing Co.,"Shôjo Sachi (segment ""Labyrinth*labyrinthos"")",Hideko Yoshida,Rintaro,1989,0.0,sã¡bado
0.0,47408,乱歩地獄,1.125509,2005-05-11,0.0,Rampo Noir,5.6,8.0,,"['Fantasy', 'Horror', 'Thriller']",,,,"Private detective Kogorô Akechi (2x); A man; Masaki (story ""Imomushi"", ""Kagami jigoku"", ""Kasei no unga"", and ""Mushi"")",Tadanobu Asano,Akio Jissoji,2005,0.0,miã©rcoles
0.0,14233,Film Noir,0.752001,2007-03-02,0.0,Film Noir,6.3,5.0,,"['Mystery', 'Animation', 'Crime']",EasyE Films,,,Sam,Mark Keller,D. Jud Jones,2007,0.0,viernes
4000000.0,48417,綫人,1.123992,2010-08-26,0.0,The Stool Pigeon,5.4,16.0,,"['Thriller', 'Drama', 'Action']",Emperor Motion Pictures,Huayi Brothers,Sil-Metropole Organisation,Ghost Jr.,Nicholas Tse,Dante Lam,2010,0.0,jueves
0.0,397914,KISS: Rocks Vegas,0.178388,2016-05-25,0.0,KISS: Rocks Vegas,0.0,0.0,,['Music'],,,,Himself,Gene Simmons,Devin Dehaven,2016,0.0,miã©rcoles
3000000.0,347031,Swiss Army Man,9.196678,2016-06-24,4210454.0,Swiss Army Man,6.8,839.0,,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",A24,BlackBird,Tadmor,Hank,Paul Dano,Dan Kwan,2016,1.4034846666666667,viernes
0.0,367416,Die Trapp Familie - Ein Leben für die Musik,0.616745,2015-11-12,0.0,The von Trapp Family: A Life of Music,5.5,6.0,,"['Drama', 'Music']",Österreichischer Rundfunk (ORF),Clasart Film- und Fernsehproduktion,Concorde Media,Georg von Trapp,Matthew Macfadyen,Ben Verbong,2015,0.0,jueves
500.0,378348,검사외전,1.398756,2016-02-03,50.0,A Violent Prosecutor,7.6,25.0,,"['Crime', 'Comedy']",,,,Byun Jae-Wook,Hwang Jung-min,Lee Il-hyeong,2016,0.1,miã©rcoles
0.0,40534,Jonas Brothers: The Concert Experience,1.191561,2009-02-27,0.0,Jonas Brothers: The Concert Experience,5.7,23.0,,,,,,Nick Jonas,Nick Jonas,Bruce Hendricks,2009,0.0,viernes
0.0,102961,Seven,0.621895,1979-09-07,0.0,Seven,5.9,8.0,,"['Action', 'Drama']",,,,Drew,William Smith,Andy Sidaris,1979,0.0,viernes
0.0,339148,Already Tomorrow in Hong Kong,2.326132,2015-06-12,0.0,Already Tomorrow in Hong Kong,5.7,38.0,,"['Romance', 'Comedy']",Unbound Feet Productions,,,Ruby,Jamie Chung,Emily Ting,2015,0.0,viernes
0.0,222220,Shooting Stars,0.6948,1928-02-06,0.0,Shooting Stars,7.5,4.0,,['Drama'],British Instructional Films (BIF),,,Mae Feather,Annette Benson,Anthony Asquith,1928,0.0,lunes
0.0,57992,La Sirène rouge,1.024265,2002-01-01,0.0,The Red Siren,4.0,4.0,,"['Adventure', 'Drama']",,,,Hugo,Jean-Marc Barr,Olivier Megaton,2002,0.0,martes
0.0,66897,Les deux timides,0.267114,1928-12-04,0.0,Les deux timides,5.0,1.0,,['Comedy'],,,,Fremissin,Pierre Batcheff,René Clair,1928,0.0,martes
0.0,139251,I Married Who?,1.931262,2012-10-20,0.0,I Married Who?,5.0,6.0,,"['TV Movie', 'Comedy']",Larry Levinson Productions,,,Jordan Grady,Kellie Martin,Kevin Connor,2012,0.0,sã¡bado
0.0,391778,Azhar,0.71192,2016-05-13,0.0,Azhar,5.6,11.0,,['Drama'],,,,,Emraan Hashmi,Anthony D'Souza,2016,0.0,viernes
0.0,4546,The Count of Monte-Cristo,4.946081,1975-01-10,0.0,The Count of Monte-Cristo,6.1,30.0,,"['Action', 'Adventure', 'Drama', 'History', 'TV Movie']",Norman Rosemont Productions,Incorporated Television Company (ITC),,Edmond Dantès,Richard Chamberlain,David Greene,1975,0.0,viernes
0.0,389053,The Do-Over,11.219246,2016-05-27,0.0,The Do-Over,5.6,468.0,,"['Action', 'Adventure', 'Comedy']",Happy Madison Productions,Netflix,Instinctual VFX,Max Kessler,Adam Sandler,Steven Brill,2016,0.0,viernes
0.0,343140,華麗上班族,1.618777,2015-09-24,0.0,Office,6.8,6.0,,"['Music', 'Drama']",Edko Films,Beijing Hairun Pictures Company,,Ho Chung-ping,Chow Yun-fat,Johnnie To,2015,0.0,jueves
0.0,363103,Nise: O Coração da Loucura,0.750462,2016-04-21,0.0,Nise: The Heart of Madness,7.6,19.0,,['Drama'],TV Zero,,,Nise da Silveira,Glória Pires,Roberto Berliner,2016,0.0,jueves
0.0,301804,Before I Wake,9.449103,2016-04-07,3295624.0,Before I Wake,6.2,416.0,,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Intrepid Pictures,Relativity Media,Demarest Films,Jessie,Kate Bosworth,Mike Flanagan,2016,0.0,jueves
2000000.0,374458,Bacalaureat,2.840429,2016-05-20,343617.0,Graduation,6.7,54.0,,['Drama'],Why Not Productions,Mobra Films,,Romeo Aldea,Adrian Titieni,Cristian Mungiu,2016,0.1718085,viernes
0.0,26677,The Video Dead,1.381441,1987-11-06,0.0,The Video Dead,5.0,20.0,,['Horror'],Interstate 5 Productions,,,Zoe Blair,Roxanna Augesen,Robert Scott,1987,0.0,viernes
50000.0,322745,Counting,0.125118,2015-02-09,0.0,Counting,8.3,3.0,,['Documentary'],,,,,,Jem Cohen,2015,0.0,lunes
0.0,169448,Fifi az khoshhali zooze mikeshad,0.185681,2013-02-11,0.0,Fifi Howls from Happiness,8.0,2.0,,['Documentary'],Butimar Productions,,,,,Mitra Farahani,2013,0.0,lunes
600000.0,335409,Sharkansas Women's Prison Massacre,3.812053,2015-11-04,0.0,Sharkansas Women's Prison Massacre,5.7,10.0,,"['TV Movie', 'Science Fiction', 'Action', 'Horror']",Cinetel Films,CALUV Films,,Honey,Dominique Swain,Jim Wynorski,2015,0.0,miã©rcoles
0.0,260401,Evening's Civil Twilight in Empires of Tin,0.003584,2008-03-21,0.0,Evening's Civil Twilight in Empires of Tin,0.0,0.0,,,,,,,,Jem Cohen,2008,0.0,viernes
0.0,260399,Building a Broken Mousetrap,0.003563,2006-03-21,0.0,Building a Broken Mousetrap,0.0,0.0,,,,,,,,Jem Cohen,2006,0.0,martes
0.0,107104,Beyond the Rising Moon,0.136234,1988-05-14,0.0,Beyond the Rising Moon,6.0,2.0,,"['Thriller', 'Science Fiction']",,,,Pentan,Tracy Davis,Philip J. Cook,1988,0.0,sã¡bado
3000000.0,391375,The Bandit Hound,0.659235,2016-04-12,0.0,The Bandit Hound,8.0,2.0,,['Comedy'],Cappricielli,All in Films,,Joanne,Catherine Bell,Michelle Danner,2016,0.0,martes
0.0,398289,Life on the Line,7.907173,2015-11-05,0.0,Life on the Line,5.3,54.0,,"['Action', 'Drama']",Marro Films,Elite Film Production,Lionsgate Premiere,Beau,John Travolta,David Hackl,2015,0.0,jueves
0.0,342464,Jack of the Red Hearts,1.416942,2015-05-06,0.0,Jack of the Red Hearts,7.3,25.0,,"['Drama', 'Family']",Sundial Pictures,,,Jack Ferguson,AnnaSophia Robb,Janet Grillo,2015,0.0,miã©rcoles
0.0,148434,Inginocchiati straniero... I cadaveri non fanno ombra!,0.148033,1970-11-27,0.0,The Stranger That Kneels Beside the Shadow of a Corpse,6.0,1.0,,['Western'],,,,Lazar Peacock/Sabata,Jack Betts,Demofilo Fidani,1970,0.0,viernes
0.0,109456,Per una bara piena di dollari,0.517734,1971-04-01,0.0,Coffin Full of Dollars,5.3,2.0,,"['Western', 'Action']",Elektra Film,,,George 'Nevada Kid' Hamilton,Jeff Cameron,Demofilo Fidani,1971,0.0,jueves
0.0,150226,Giù la testa... hombre,0.365117,1971-04-17,0.0,Ballad of Django,6.0,1.0,,['Western'],,,,Butch Cassidy,Jack Betts,Demofilo Fidani,1971,0.0,sã¡bado
0.0,3698,"Amico, stammi lontano almeno un palmo",0.152268,1972-02-04,0.0,"Amigo, Stay Away",9.0,2.0,,['Western'],,,,Ben Bellew,Giuliano Gemma,Michele Lupo,1972,0.0,viernes
0.0,5434,La morte ha sorriso all'assassino,0.723834,1973-01-11,0.0,Death Smiles on a Murderer,6.1,8.0,,['Horror'],Dany Film,,,Greta von Holstein,Ewa Aulin,Joe D'Amato,1973,0.0,jueves
0.0,292610,Il ginecologo della mutua,1.177053,1977-09-13,0.0,Ladies' Doctor,1.0,1.0,,['Comedy'],Kristal Film,,,Dr. Franco Giovanardi,Renzo Montagnani,Joe D'Amato,1977,0.0,martes
0.0,40162,Porno Holocaust,1.390499,1981-01-01,0.0,Porno Holocaust,4.0,10.0,,['Horror'],Kristal Film,,,Simone,Dirce Funari,Joe D'Amato,1981,0.0,jueves
0.0,58419,Anno 2020 - I gladiatori del futuro,0.201384,1983-01-01,0.0,2020 Texas Gladiators,3.9,4.0,,"['Action', 'Science Fiction']",Continental Motion Pictures,,,Nisus,Al Cliver,Joe D'Amato,1983,0.0,sã¡bado
0.0,31264,Ator l'invincibile 2,3.169575,1982-12-13,0.0,The Blade Master,1.9,15.0,Ator Collection,"['Action', 'Adventure', 'Fantasy']",New Line Cinema,Metaxa Corporation,Royal Film Traders,Ator,Miles O'Keeffe,Joe D'Amato,1982,0.0,lunes
0.0,171993,Sangue negli abissi,0.081735,1990-09-20,0.0,Deep Blood,4.0,2.0,,['Horror'],Variety Film Production,Filmirage,,Miki,Frank Baroni,Raffaele Donato,1990,0.0,jueves
0.0,374173,Kapoor & Sons (Since 1921),1.208654,2016-03-18,0.0,Kapoor & Sons (Since 1921),7.7,31.0,,['Drama'],Fox Star Studios,Dharma Productions,,Arjun Kapoor,Sidharth Malhotra,Shakun Batra,2016,0.0,viernes
0.0,353989,Abzurdah,2.088404,2015-06-04,0.0,Abzurdah,7.0,16.0,,['Drama'],MyS Producción,HC Films,,Cielo,María Eugenia Suárez,Daniela Goggi,2015,0.0,jueves
0.0,45783,Anders Matthesen: Tal For Dig Selv,0.714567,2004-08-26,0.0,Anders Matthesen: Tal For Dig Selv,6.8,9.0,Anders Matthesen,['Comedy'],,,,Himself,Anders Matthesen,,2004,0.0,jueves
0.0,356842,The Ones Below,4.943762,2015-10-14,0.0,The Ones Below,6.0,84.0,,['Thriller'],BBC Films,Kreo Films FZ,Cuba Pictures,Kate,Clémence Poésy,David Farr,2015,0.0,miã©rcoles
0.0,16884,Anders Matthesen: Anden På Coke?,0.555064,2006-11-14,0.0,Anders Matthesen: Anden På Coke?,5.8,8.0,Anders Matthesen,['Comedy'],,,,Anders Matthesen,Anders Matthesen,Anders Matthesen,2006,0.0,martes
0.0,94067,Snake Dancer,0.073849,1976-03-28,0.0,Snake Dancer,6.0,1.0,,"['Drama', 'Foreign']",,,,Glenda Kemp,Glenda Kemp,Dirk De Villiers,1976,0.0,domingo
0.0,88518,Angel of Destruction,0.186027,1994-01-01,0.0,Angel of Destruction,5.8,4.0,,"['Adventure', 'Action', 'Thriller']",Concorde-New Horizons,,,Jo Alwood,Maria Ford,Charles Philip Moore,1994,0.0,sã¡bado
500.0,57313,8213: Gacy House,1.184452,2010-09-28,0.0,8213: Gacy House,3.2,18.0,Paranormal Investigations Collection,"['Horror', 'Mystery', 'Crime']",The Asylum,,,Lena Russell,Rachel Riley,Anthony Fankhauser,2010,0.0,martes
0.0,79078,11/11/11,0.523321,2011-11-01,0.0,11/11/11,2.2,13.0,,"['Horror', 'Thriller']",,,,Jack Vales,Jon Briddell,Keith Allen Burns,2011,0.0,martes
0.0,385320,Zoombies,2.512293,2016-04-29,0.0,Zoombies,3.9,32.0,,"['Science Fiction', 'Action', 'Horror']",The Asylum,,,Lizzy,Ione Butler,Glenn Miller,2016,0.0,viernes
0.0,21293,Gooby,1.643226,2009-04-17,0.0,Gooby,3.4,7.0,,['Family'],,,,Gooby's voice,Robbie Coltrane,Wilson Coneybeare,2009,0.0,viernes
0.0,279588,Cool As Hell,0.129193,2013-02-19,0.0,Cool As Hell,3.0,1.0,,"['Comedy', 'Horror']",Acid Bath Productions,,,Rich,James Balsamo,James Balsamo,2013,0.0,martes
0.0,214676,パン種とタマゴ姫,1.695936,2010-11-18,0.0,Mr. Dough and the Egg Princess,7.1,8.0,,['Animation'],Studio Ghibli,,,,,Hayao Miyazaki,2010,0.0,jueves
0.0,265982,Holidaze: The Christmas That Almost Didn't Happen,0.127949,2006-11-14,0.0,Holidaze: The Christmas That Almost Didn't Happen,6.0,1.0,,"['Family', 'Animation']",Madison Road Entertainment,Bix Pix Entertainment,,Narrator Elf (voice),Jonathan Prince,David H. Brooks,2006,0.0,martes
0.0,376523,Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper,0.216848,2016-04-09,0.0,Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper,8.3,4.0,,['Documentary'],,,,Gloria Vanderbilt,Gloria Vanderbilt,Liz Garbus,2016,0.0,sã¡bado
0.0,26521,Sexykiller,1.17307,2008-10-10,0.0,Sexy Killer: You'll Die for Her,4.8,15.0,,"['Comedy', 'Horror', 'Thriller']",Ensueño Films,,,Bárbara / Sexykiller,Macarena Gómez,Miguel Martí,2008,0.0,viernes
0.0,41028,It's Only Money,0.149465,1962-11-21,0.0,It's Only Money,4.1,4.0,,"['Comedy', 'Thriller']",Paramount Pictures,,,Lester March,Jerry Lewis,Frank Tashlin,1962,0.0,miã©rcoles
0.0,135652,Christmas in Compton,0.925835,2012-11-09,0.0,Christmas in Compton,4.0,2.0,,['Comedy'],,,,Tommy Maxell,Eric Roberts,David Raynr,2012,0.0,viernes
0.0,93041,Daughter of Darkness,0.21049,1948-01-21,0.0,Daughter of Darkness,5.9,4.0,,['Thriller'],Alliance Productions,Victor Hanbury Productions,,Emily Beaudine,Siobhán McKenna,Lance Comfort,1948,0.0,miã©rcoles
0.0,180886,Phantom Town,1.495305,1999-02-16,0.0,Spooky Town,5.3,2.0,,"['Horror', 'Western']",The Kushner-Locke Company,Moonbeam Entertainment,,Mike,John Patrick White,Jeff Burr,1999,0.0,martes
0.0,72754,Decadent Evil,0.318244,2005-06-25,0.0,Decadent Evil,2.4,5.0,,['Horror'],,,,Tami,Hazel Dean,Charles Band,2005,0.0,sã¡bado
0.0,346384,Chicken,0.945876,2016-05-20,0.0,Chicken,7.3,4.0,,['Drama'],,,,Richard,Scott Chambers,Joe Stephenson,2016,0.0,viernes
0.0,18932,Knock Knock,1.169505,2008-03-14,0.0,Knock Knock,3.1,7.0,,['Horror'],Ariola Productions. Inc.,,,Holly,Nicole Abisinio,Joseph Ariola,2008,0.0,viernes
0.0,45780,I Am Slave,0.662742,2010-01-01,0.0,I Am Slave,5.8,9.0,,"['Drama', 'Thriller']",,,,Malia,Wunmi Mosaku,Gabriel Range,2010,0.0,viernes
0.0,41149,Macbeth,0.398025,1979-02-02,0.0,A Performance of Macbeth,5.0,2.0,,"['Drama', 'Foreign']",Royal Shakespeare Company,Thames Television,,Lady Macbeth,Judi Dench,Philip Casson,1979,0.0,viernes
0.0,25787,One Girl's Confession,0.41406,1953-04-06,0.0,One Girl's Confession,5.5,2.0,,['Drama'],Hugo Haas Productions,,,Mary Adams,Cleo Moore,Hugo Haas,1953,0.0,lunes
0.0,280178,Freedom,0.003013,1982-01-01,0.0,Freedom,5.0,1.0,,,,,,,,Scott Hicks,1982,0.0,viernes
0.0,269306,Sista paret ut,0.015284,1956-11-12,0.0,Last Pair Out,0.0,0.0,,['Drama'],,,,Susanna Dahlin,Eva Dahlbeck,Alf Sjöberg,1956,0.0,lunes
0.0,109380,…a pátý jezdec je Strach,0.147002,1965-02-12,0.0,…And the Fifth Horseman Is Fear,8.0,4.0,,"['Drama', 'War']",Filmové Studio Barrandov,,,Music Teacher,Olga Scheinpflugová,Zbynek Brynych,1965,0.0,viernes
0.0,103941,Embajadores en el infierno,0.223112,1956-09-17,0.0,Embajadores en el infierno,4.3,2.0,,"['Drama', 'History', 'War']",,,,Capitán Ricardo Abrados,António Vilar,José María Forqué,1956,0.0,lunes
0.0,361146,Ponto Zero,0.074965,2016-05-26,0.0,Point Zero,4.0,1.0,,"['Thriller', 'Drama']",,,,Ênio,Sandro Aliprandini,José Pedro Goulart,2016,0.0,jueves
200000.0,29798,Dead Man's Hand,0.081074,2007-07-01,0.0,Dead Man's Hand,4.5,2.0,,['Horror'],,,,JJ,Robin Sydney,Charles Band,2007,0.0,domingo
0.0,298228,Peter Rottentail,0.040075,2004-06-29,0.0,Peter Rottentail,5.0,1.0,,['Horror'],,,,Lenny Neely,Brice Kennedy,Mark Polonia,2004,0.0,martes
135000000.0,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,13.047776,2016-06-01,245623848.0,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,984.0,Teenage Mutant Ninja Turtles (Remake) Collection,"['Fantasy', 'Action', 'Adventure', 'Comedy']",Paramount Pictures,Nickelodeon Movies,Platinum Dunes,April O'Neil,Megan Fox,Dave Green,2016,1.8194359111111111,miã©rcoles
0.0,32790,The Good Witch,6.93335,2008-01-19,0.0,The Good Witch,5.6,34.0,The Good Witch Collection,"['Family', 'Fantasy', 'Drama']",The Hallmark Channel,Whizbang Films Inc.,,Cassandra Nightingale,Catherine Bell,Craig Pryce,2008,0.0,sã¡bado
2000000.0,30641,Grizzly Rage,0.901783,2007-06-07,0.0,Grizzly Rage,3.6,8.0,,"['Thriller', 'Horror', 'TV Movie']",RHI Entertainment,Peace Arche Entertainment Group,,Wes Harding,Tyler Hoechlin,David DeCoteau,2007,0.0,jueves
4000000.0,257345,The Darkness,12.187189,2016-05-13,10898293.0,The Darkness,4.5,162.0,,"['Horror', 'Thriller']",Universal Pictures,Blumhouse Productions,Chapter One Films,Peter Taylor,Kevin Bacon,Greg McLean,2016,2.72457325,viernes
0.0,256771,De Poel,0.551927,2014-05-01,0.0,The Pool,6.3,7.0,,['Horror'],Fu Works,House of Netherhorror,Nieuw Nederlands Film Platform,Sylke,Carine Crutzen,Chris W. Mitchell,2014,0.0,jueves
0.0,34598,Fast Getaway,0.953081,1991-03-14,0.0,Fast Getaway,6.2,5.0,Fast Getaway Collection,"['Action', 'Comedy', 'Crime']",Cinetel Films,,,Nelson,Corey Haim,Spiro Razatos,1991,0.0,jueves
0.0,41962,マルサの女２,0.301339,1988-01-15,0.0,A Taxing Woman's Return,6.3,3.0,,['Comedy'],Toho Company,,,Ryoko MIyamoto,Nobuko Miyamoto,Juzo Itami,1988,0.0,viernes
0.0,110283,ミンボーの女,0.001586,1992-05-16,0.0,Minbo: the Gentle Art of Japanese Extortion,4.5,1.0,,"['Comedy', 'Drama']",Toho Company,,,Mahiru Inoue,Nobuko Miyamoto,Juzo Itami,1992,0.0,sã¡bado
0.0,83183,Ageman,0.013328,1990-06-02,0.0,Tales of a Golden Geisha,7.0,1.0,,"['Drama', 'Comedy']",Toho Company,,,Nayoko,Nobuko Miyamoto,Juzo Itami,1990,0.0,sã¡bado
0.0,139176,Camille,0.214792,1921-09-26,0.0,Camille,7.3,3.0,,"['Drama', 'Romance']",Nazimova Productions,,,Armand Duval,Rudolph Valentino,Ray C. Smallwood,1921,0.0,lunes
0.0,318121,The Fundamentals of Caring,6.138199,2016-06-16,0.0,The Fundamentals of Caring,7.4,560.0,,"['Comedy', 'Drama']",Levantine Entertainment,,,Ben Benjamin,Paul Rudd,Rob Burnett,2016,0.0,jueves
0.0,293413,내부자들,3.527119,2015-11-19,62000000.0,Inside Men,6.7,23.0,,"['Drama', 'Crime']",Showbox/Mediaplex,The Klockworx,,An Sang-Goo,Lee Byung-hun,Woo Min-Ho,2015,0.0,jueves
430000.0,397403,Brexit: The Movie,0.203742,2016-05-11,0.0,Brexit: The Movie,6.3,3.0,,['Documentary'],Wag TV,,,,Martin Durkin,Martin Durkin,2016,0.0,miã©rcoles
0.0,24793,A Knight in Camelot,9.062226,1998-11-08,0.0,A Knight in Camelot,5.1,25.0,,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Family']",Walt Disney Pictures,,,Dr. Vivien Morgan,Whoopi Goldberg,Roger Young,1998,0.0,domingo
